image_idx,baseline_dice,raw_contrast,raw_sharpness,raw_vessel_contrast,enh_contrast,enh_sharpness,enh_vessel_contrast,raw_accuracy,enh_accuracy,improvement
24,0.0002,65.90981175732122,101.41016338399518,40.963456799660136,65.31106131949248,298.18857198161254,24.26992280096711,0.9447266335313371,0.9612043884107164,1.6477754879379303
32,0.0028,60.793684307702165,79.77213235940201,36.64539007750106,60.780864052591305,274.32582833177804,23.196115842239394,0.9575130318826525,0.9677294217480906,1.0216389865438158
23,0.1973,68.7274137750893,85.14751393537989,34.346562876182745,65.2006487690329,213.63024748301333,19.006180884590677,0.9698690750393987,0.9740695841920233,0.42005091526245986
25,0.1526,49.091919857699885,54.33811491742732,32.650185048565675,50.895997231663145,265.43843629837266,23.08665589050517,0.9406503818644684,0.957361498363438,1.6711116498969614
21,0.2472,62.61451848767444,80.43993975193341,38.02753172608563,61.278893083121226,319.1998114797279,19.30665744274988,0.9710298217965814,0.9701903261001333,-0.08394956964480338
